reference,title,ssrn_id,ssrn_downloads,ssrn_url,prwp_id
World Bank Policy Research Working Paper No. 5052,FDI Protectionism is on the Rise,1476694,339,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476694,5052
World Bank Policy Research Working Paper No. 5016,Banking Crises and Exports: Lessons from the Past,1447209,301,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1447209,5016
World Bank Policy Research Working Paper No. 5045,Assessing the Adjustment Implications of Trade Policy Changes Using Trist (Tariff Reform Impact Simulation Tool),1471143,75,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471143,5045
World Bank Policy Research Working Paper No. 5030,China: Urban Services and Governance,1471128,91,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471128,5030
World Bank Policy Research Working Paper No. 5044,Global Inequality and the Global Inequality Extraction Ratio: The Story of the Past Two Centuries,1471142,242,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471142,5044
World Bank Policy Research Working Paper No. 5046,Do Poorer Countries Have Less Capacity for Redistribution?,1476688,113,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476688,5046
World Bank Policy Research Working Paper No. 3295,The Home as Factory Floor: Employment and Remuneration of Home-Based Workers,1471125,15,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471125,3295
World Bank Policy Research Working Paper No. 5028,International Grain Reserves and Other Instruments to Address Volatility in Grain Markets,1471126,351,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471126,5028
World Bank Policy Research Working Paper No. 5032,Big Constraints to Small Firms' Growth? Business Environment and Employment Growth Across Firms,1471130,188,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471130,5032
World Bank Policy Research Working Paper No. 5026,On Interfuel Substitution : Some International Evidence,1462025,95,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1462025,5026
World Bank Policy Research Working Paper No. 5033,Measuring the Quality of Education and Health Services: The Use of Perception Data from Indonesia,1471131,178,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471131,5033
World Bank Policy Research Working Paper No. 5023,How Many More Infants are Likely to Die in Africa as a Result of the Global Financial Crisis ?,1462022,318,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1462022,5023
World Bank Policy Research Working Paper No. 5021,When Do Sudden Stops Really Hurt?,1462020,68,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1462020,5021
World Bank Policy Research Working Paper No. 5039,The Wrath of God: Macroeconomic Costs of Natural Disasters,1471137,381,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471137,5039
World Bank Policy Research Working Paper No. 5020,Finance in Africa - Achievements and Challenges,1462019,517,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1462019,5020
World Bank Policy Research Working Paper No. 5019,Determinants of Globalization and Growth Prospects for Sub-Saharan African Countries,1457602,211,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1457602,5019
World Bank Policy Research Working Paper No. 5031,"Changes in Cross-Border Trade Costs in the Pan-Arab Free Trade Area, 2001-2008",1471129,140,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471129,5031
World Bank Policy Research Working Paper No. 5027,Ex-Ante Methods to Assess the Impact of Social Insurance Policies on Labor Supply with an Application to Brazil,1462026,31,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1462026,5027
World Bank Policy Research Working Paper No. 5047,Criss-Crossing Globalization: Uphill Flows of Skill-Intensive Goods and Foreign Direct Investment,1476689,45,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1476689,5047
World Bank Policy Research Working Paper No. 5035,The Value of Vocational Education: High School Type and Labor Market Outcomes in Indonesia,1471133,153,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471133,5035
World Bank Policy Research Working Paper No. 5040,Caste and Punishment: The Legacy of Caste Culture in Norm Enforcement,1471138,111,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471138,5040
World Bank Policy Research Working Paper No. 5034,Reshaping the International Monetary Architecture: Lessons from Keynes' Plan,1471132,174,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471132,5034
World Bank Policy Research Working Paper No. 5018,Who Migrates Overseas and is it Worth Their While? An Assessment of Household Survey Data from Bangladesh,1457601,147,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1457601,5018
World Bank Policy Research Working Paper No. 5015,The Trade Response to Global Downturns: Historical Evidence,1447208,316,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1447208,5015
World Bank Policy Research Working Paper No. 5038,Toward a Theory of Optimal Financial Structure,1471136,352,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471136,5038
World Bank Policy Research Working Paper No. 5037,The Long-Run Impacts of Adult Deaths on Older Household Members in Tanzania,1471135,22,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471135,5037
World Bank Policy Research Working Paper No. 5017,Lock-In Effects of Road Expansion on Co2 Emissions: Results from a Core-Periphery Model of Beijing,1457600,65,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1457600,5017
World Bank Policy Research Working Paper No. 5042,Causality between External Debt and Capital Flight in Sub-Saharan Africa,1471140,87,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471140,5042
World Bank Policy Research Working Paper No. 5029,Privatization and Nationalization Cycles,1471127,166,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471127,5029
World Bank Policy Research Working Paper No. 5036,Revising the Roads Investment Strategy in Rural Areas: An Application for Uganda,1471134,71,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471134,5036
World Bank Policy Research Working Paper No. 5043,Technology Adoption and Factor Proportions in Open Economies: Theory and Evidence from the Global Computer Industry,1471141,36,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471141,5043
World Bank Policy Research Working Paper No. 5025,Africa and Arab Gulf States : Divergent Development Paths and Prospects for Convergence,1462024,56,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1462024,5025
World Bank Policy Research Working Paper No. 5024,Potential Gains from Capital Flight Repatriation for Sub-Saharan African Countries,1462023,77,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1462023,5024
World Bank Policy Research Working Paper No. 5022,Unpacking Youth Unemployment in Latin America,1462021,118,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1462021,5022
World Bank Policy Research Working Paper No. 5041,Agent Orange and the Prevalence of Cancer Among the Vietnamese Population 30 Years after the End of the Vietnam War,1471139,129,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471139,5041
World Bank Policy Research Working Paper No. 5014,Credit Constraints and Investment Behavior in Mexico's Rural Economy,1447207,112,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1447207,5014
World Bank Policy Research Working Paper No. 4993,Evaluating the Impact of Egyptian Social Fund for Development Programs,1435139,120,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1435139,4993
World Bank Policy Research Working Paper No. 4994,Procurement in Infrastructure: What Does Theory Tell Us ?,1435140,290,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1435140,4994
World Bank Policy Research Working Paper No. 5012,Too Poor to Grow,1447205,181,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1447205,5012
World Bank Policy Research Working Paper No. 5007,Measures of Investor and Consumer Confidence and Policy Actions in the Current Crisis,1437959,163,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437959,5007
World Bank Policy Research Working Paper No. 5013,Subnational Credit Ratings: A Comparative Review,1447206,192,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1447206,5013
World Bank Policy Research Working Paper No. 4999,Are There Diminishing Returns to Transfer Size in Conditional Cash Transfers?,1437951,137,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437951,4999
World Bank Policy Research Working Paper No. 5009,"Crisis in Latin America: Infrastructure Investment, Employment and the Expectations of Stimulus",1437961,122,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437961,5009
World Bank Policy Research Working Paper No. 4989,Managing East Asia's Macroeconomic Volatility,1434022,54,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1434022,4989
World Bank Policy Research Working Paper No. 4997,"Competition, Imitation, and Technical Change : Quality Vs. Variety",1435203,57,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1435203,4997
World Bank Policy Research Working Paper No. 5001,Own and Sibling Effects of Conditional Cash Transfer Programs : Theory and Evidence from Cambodia,1437953,262,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437953,5001
World Bank Policy Research Working Paper No. 4992,Tax Compliance Perceptions and Formalization of Small Businesses in South Africa,1434025,221,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1434025,4992
World Bank Policy Research Working Paper No. 4990,Adjusting to Trade-Policy Changes in Export Markets: Evidence from U.S. Antidumping Duties on Vietnamese Catfish,1434023,111,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1434023,4990
World Bank Policy Research Working Paper No. 5003,Trade Finance in Crisis : Market Adjustment or Market Failure ?,1437955,556,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437955,5003
World Bank Policy Research Working Paper No. 5002,The Growth Aftermath of Natural Disasters,1437954,156,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437954,5002
World Bank Policy Research Working Paper No. 4995,The Uncertainty Channel of Contagion,1435141,113,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1435141,4995
World Bank Policy Research Working Paper No. 5011,Does the Village Fund Matter in Thailand?,1437963,206,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437963,5011
World Bank Policy Research Working Paper No. 5010,How Land Title Affects Child Labor?,1437962,64,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437962,5010
World Bank Policy Research Working Paper No. 5004,Forecasting Local Climate for Policy Analysis: A Pilot Application for Ethiopia,1437956,33,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437956,5004
World Bank Policy Research Working Paper No. 4996,The Power of Information: The Impact of Mobile Phones on Farmers'Welfare in the Philippines,1435202,582,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1435202,4996
World Bank Policy Research Working Paper No. 5005,Aid and Trust in Country Systems,1437957,156,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437957,5005
World Bank Policy Research Working Paper No. 4991,"Aid for Trade: Do Countries that Need it, Get it?",1434024,129,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1434024,4991
World Bank Policy Research Working Paper No. 5006,Implications for Climate-Change Policy of Research on Cooperation in Social Dilemmas,1437958,109,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437958,5006
World Bank Policy Research Working Paper No. 4998,"School Enrollment, Selection and Test Scores",1437950,191,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437950,4998
World Bank Policy Research Working Paper No. 5008,Enhanced Financial Mechanisms for Post 2012 Mitigation,1437960,138,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437960,5008
World Bank Policy Research Working Paper No. 5000,World Bank Policy Research: A Historical Overview,1437952,156,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1437952,5000
World Bank Policy Research Working Paper No. 4980,Natural Disasters and Growth - Going Beyond the Averages,1428627,418,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1428627,4980
World Bank Policy Research Working Paper No. 4984,Diasporas,1429253,170,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1429253,4984
World Bank Policy Research Working Paper No. 4957,Substitution and Technological Change Under Carbon Cap and Trade: Lessons from Europe,1417866,224,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1417866,4957
World Bank Policy Research Working Paper No. 4971,Can Malaysia Escape the Middle-Income Trap? A Strategy for Penang,1427631,555,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1427631,4971
World Bank Policy Research Working Paper No. 4985,Put Your Money Where Your Butt is: A Commitment Contract for Smoking Cessation,1429254,183,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1429254,4985
World Bank Policy Research Working Paper No. 4959,The Impact of Climate Change on Catastrophe Risk Models: Implications for Catastrophe Risk Markets in Developing Countries,1417868,185,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1417868,4959
World Bank Policy Research Working Paper No. 4969,Inflation Dynamics and Food Prices in an Agricultural Economy: The Case of Ethiopia,1427629,547,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1427629,4969
World Bank Policy Research Working Paper No. 4964,Do International Treaties Promote Development? The Convention on the Rights of the Child and Basic Immunization,1421705,55,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1421705,4964
World Bank Policy Research Working Paper No. 4966,Identifying Spatial Efficiency-Equity Tradeoffs in Territorial Development Policies : Evidence from Uganda,1427626,93,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1427626,4966
World Bank Policy Research Working Paper No. 4972,Remittances and Natural Disasters: Ex-Post Response and Contribution to Ex-Ante Preparedness,1427632,253,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1427632,4972
World Bank Policy Research Working Paper No. 4987,System-Wide Impacts of Hospital Payment Reforms: Evidence from Central and Eastern Europe and Central Asia,1429256,93,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1429256,4987
World Bank Policy Research Working Paper No. 4976,Educational and Health Impacts of Two School Feeding Schemes: Evidence from a Randomized Trial in Rural Burkina Faso,1427636,725,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1427636,4976
