upi,first_name,last_name,main,unit,scholar_id,title,author,journal,number,cites,year,cid,pubid
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Decentralizing corruption? irrigation reform in pakistan’s indus basin,"F Fatima, HG Jacoby, G Mansuri",World Bank,,9,2016,"9543733702733841692,265186412260720923",wkm4DBaukwsC
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Toward Successful Development Policies: Insights from Research in Development Economics,"E Artuc, R Cull, S Dasgupta, R Fattal, D Filmer, X Giné, HG Jacoby, ...",,,8,2020,18055979548808034366,x2hKVfJWtf0C
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Enforcement for sale: Lobbying for water in Pakistan's Indus Basin,"HG Jacoby, G Mansuri",Journal of Public Economics,"190, 104255",5,2020,"13941694963660940772,18302240801513352097,15528000201860594736",1paMEeroeoQC
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Smart Subsidy? Welfare and Distributional Implications of Malawi’s FISP,H Jacoby,World Bank,,5,2016,"23504304667428255,14206032193731471876",ufKn5pxu7C0C
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,"Income growth, school enrolment and the gender gap in schooling: evidence from rural Pakistan","HG Jacoby, G Mansuri",The Pakistan Development Review,205-221,4,2014,12626800004866916169,Nnq8S6OXqDYC
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,The monsoon shock in rural Nepal: Panel evidence from the household risk and vulnerability survey,"HG Jacoby, T Walker",World Bank,,3,2019,736685626646527018,5VjbC5aozO0C
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Sophisticated Policy with Naive Agents: Habit Formation and Piped Water in Vietnam,"QT Do, HG Jacoby",World Bank Policy Research Working Paper,,2,2020,15727579497343015070,XeErXHja3Z8C
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Household Exposure to Food Price Shocks in Rural Bangladesh,"HG Jacoby, B Dasgupta",The Bangladesh Development Studies,"37 (1 & 2), 83-101",1,2014,15048280375944574966,ZHo1McVdvXMC
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Decentralizing corruption: Irrigation reform in Pakistan,"HG Jacoby, G Mansuri, F Fatima",Journal of Public Economics,"202, 104499",0,2021,NA,s2G-WRnXBicC
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Efficient Irrigation and Water Conservation,"R Fishman, X Giné, HG Jacoby","World Bank, Washington, DC",,0,2021,NA,gFrPXmx1TSsC
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Optimal Pricing of a New Utility Service,"QT Do, H Jacoby",Development Research,,0,2020,NA,Q3-QASNKTMEC
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Optimal Utility Pricing when Consumers Form Habits,"QT Do, H Jacoby","World Bank, Washington, DC",,0,2020,NA,j2GSQqY3pL0C
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,The Monsoon Shock in Rural Nepal,"HG Jacoby, T Walker","World Bank, Washington, DC",,0,2019,NA,bCjgOgSFrM0C
51132,Hanan G.,Jacoby,Hanan G. Jacoby,DECSI,ms1aMr0AAAAJ,Online Appendix Contracting under Uncertainty: Groundwater in South India,"X Giné, HG Jacoby",,,0,NA,NA,BCdnXsLIVDwC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Rising Global Interest in Farmland: Can It Yield Sustainable and Equitable Benefits,"K Deininger, D Byerlee, J Lindsay, A Norton, H Selod, M Stickler",Rising Global Interest in Farmland: Can It Yield Sustainable and Equitable …,,1777,2011,"6503594854334182169,2487596235607526195,7578053149605240900,5953919538742474129,2456816221159386156,8149797978983341209,8132390222311297839",eq2jaN3J8jMC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The mechanisms of spatial mismatch,"L Gobillon, H Selod, Y Zenou",Urban studies,"44 (12), 2401-2427",684,2007,"5388603141347746023,3439560986770084123,11538272285967291335,13441486281159868000,15048366569773807824",u5HHmVD_uO8C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Rural-urban migration in developing countries: A survey of theoretical predictions and empirical findings,"SV Lall, H Selod",World Bank Publications,,413,2006,"5687186181520576941,18199233002151905158,3013936628063286669",dTyEYWd-f8wC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,What drives the global “Land Rush”?,"R Arezki, K Deininger, H Selod",The World Bank Economic Review,"29 (2), 207-233",336,2013,"6057309979922701337,9824252761798555556,15735594774026264578,5795990159893930922,2590762184092237079,18120245607528422774",YOwf2qJgpHMC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The Land Governance Assessment Framework: Identifying and monitoring good practice in the land sector,"K Deininger, H Selod, A Burns",The World Bank,,270,2011,"9168710751259827766,11795307866271190432,16940553040586386558,12075071416840619739,8949592794851031016,2576210223672153812",0EnyYjriUFMC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The formalization of urban land tenure in developing countries,"A Durand-Lasserve, H Selod",Urban land markets,101-132,232,2009,"11699419688872148415,17616250830220737388",2osOgNQ5qMEC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Do unemployed workers benefit from enterprise zones? The French experience,"L Gobillon, T Magnac, H Selod",Journal of Public Economics,"96 (9-10), 881-892",156,2012,"18020067941463107440,1022438911918333940,3502816781068260700",_FxGoFyzp5QC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Residential segregation and unemployment: the case of Brussels,"C Dujardin, H Selod, I Thomas",Urban Studies,"45 (1), 89-113",151,2008,"17852556118604435954,8317164636600936395",zYLM7Y9cAGgC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The effect of location on finding a job in the Paris region,"L Gobillon, T Magnac, H Selod",Journal of Applied Econometrics,"26 (7), 1079-1112",137,2011,15241377333079063909,hkOj_22Ku90C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,"City Structure, Job Search and Labour Discrimination. Theory and Policy Implications","Y Zenou, H Selod",,,119,2005,"16118821277398118839,6250043243092555613,13887904699572271531,3348421843405922077,11933152007379441063",BwyfMAYsbu0C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,A theory of urban squatting and land-tenure formalization in developing countries,"JK Brueckner, H Selod",American Economic Journal: Economic Policy,"1 (1), 28-51",111,2009,"897419953792622214,3607795370368825476",IjCSPb-OGe4C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Transport policies and development,"CN Berg, U Deichmann, Y Liu, H Selod",The World Bank,,109,2015,10446467651734074313,M7yex6snE4oC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Formalization without certification? Experimental evidence on property rights and investment,"M Goldstein, K Houngbedji, F Kondylis, M O'Sullivan, H Selod",Journal of Development Economics,"132, 57-74",107,2018,"8911374801812282378,12189930965223222514,15753647996839446106,14026194783272288122,158107177296937598,14074886648385328521",_Re3VWB3Y0AC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,"Land delivery systems in West African cities: the example of Bamako, Mali","A Durand-Lasserve, M Durand-Lasserve, H Selod",World Bank Publications,,79,2015,"3406535680561259898,9596662333646113608,18105083222908494538,8069039857903927356",nb7KW1ujOQ8C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Les déterminants locaux du chômage en région parisienne,"L Gobillon, H Selod",Economie prevision,19-38,76,2007,"8538391495191188703,15548501481017822107",MXK_kJrjxJIC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Private versus public schools in post-apartheid South African cities: Theory and policy implications,"H Selod, Y Zenou",Journal of Development Economics,"71 (2), 351-394",71,2003,"46204825801315549,15793349201428402791",_Ybze24A_UAC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The political economy of urban transport-system choice,"JK Brueckner, H Selod",Journal of Public Economics,"90 (6-7), 983-1005",56,2006,4687069912032390272,WF5omc3nYNoC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The global land rush,"R Arezki, K Deininger, H Selod",Finance and Development,"49 (1), 46-48",50,2012,"1654210078055382115,10922512361061228857",WZBGuue-350C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The effect of segregation and spatial mismatch on unemployment: evidence from France,"L Gobillon, H Selod",CEPR Discussion Paper No. DP,P6198,49,2007,7901670736768283656,YsMSGLbcyi4C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,"Spatial mismatch, poverty, and vulnerable populations","L Gobillon, H Selod",Handbook of regional science,573-588,48,2021,2129952260433863568,35N4QoGY0k4C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Roads and rural development in Sub-Saharan Africa,"CN Berg, B Blankespoor, H Selod",The Journal of Development Studies,"54 (5), 856-874",40,2018,10200981243140171512,VOx2b1Wkg3QC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Does city structure cause unemployment? The case of Cape Town,"S Rospabe, H Selod",Poverty and policy in post-apartheid South Africa,262-287,36,2006,14558913755852758645,hqOjcs7Dif8C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Les déterminants spatiaux du chômage en Ile-de-France,"L Gobillon, H Selod","Ségrégation urbaine et intégration sociale, Rapport pour le Conseil de l …",,34,2004,18134543066567264162,W7OEmFMy1HYC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Urbanization and land property rights,"Y Cai, H Selod, J Steinbuks",Regional Science and Urban Economics,"70, 246-257",33,2018,"17847698057773331346,1102916279422995834",VLnqNzywnoUC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,La mixité sociale et économique,H Selod,Villes et économie,,33,2004,12846632915119236258,eQOLeE2rZwMC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,"Social interactions, ethnic minorities and urban unemployment","H Selod, Y Zenou",Annales d'Economie et de Statistique,183-214,33,2001,12993228037665866041,Y0pCki6q_DkC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The informal city,"H Selod, L Tobin",World Bank Policy Research Working Paper,,28,2018,"14299223031960034646,5952723415759554201,6653871182999639696",XD-gHx7UXLsC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The land governance framework: methodology and early lessons from country pilots,"K Deininger, H Selod, T Burns","Innovations in land rights recognition, administration and governance",,24,2010,8997192239462075232,J_g5lzvAfSwC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Ségrégation sociale et périurbanisation,"J Cavailhès, H Selod",Inra sciences sociales,2003 (910-2016-71662),24,2003,5369953942098031826,LkGwnXOMwfcC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Rising Global Interest in Farmland: Can it yield sustainable and equitable benefits,"D Byerlee, K Deininger, J Lindsay, A Norton, H Selod, M Stickler",World bank,,23,2011,11123384509324724726,Dip1O2bNi0gC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Les appropriations de terres à grande échelle: analyse du phénomène et propositions d'orientations,"M Merlet, M Perdriault, D Babin Pelliard, V Basserie, F Bazin, PM Bosc, ...",AFD,,22,2010,4089382565297777822,PoWvk5oyLR8C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Roads and the geography of economic activities in Mexico,"B Blankespoor, T Bougna, R Garduno Rivera, H Selod",World Bank Policy Research Working Paper,,20,2017,13783117166029885245,NJ774b8OgUMC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Le chômage dans l'agglomération bruxelloise: une explication par la structure urbaine,"C Dujardin, H Selod, I Thomas",Revue dEconomie Regionale Urbaine,3-27,19,2004,18007049199507240151,Se3iqnhoufwC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Implementing the land governance assessment framework,"T Burns, K Deininger, H Selod, K Dalrymple","FIG Conference in Sydney, Australia",,17,2010,3822394863726241211,ULOm3_A8WrAC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Comment expliquer le chômage des banlieues? Les problèmes d'accès à l'emploi et de ségrégation résidentielle en Île-de-France,"L Gobillon, H Selod","CREST, miméo",,16,2002,10416991421267379120,roLk4NBRz8UC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Location and education in South African cities under and after Apartheid,"H Selod, Y Zenou",Journal of Urban Economics,"49 (1), 168-198",15,2001,1579985204683709848,3fE2CSJIrl8C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Backyarding: Theory and evidence for South Africa,"JK Brueckner, C Rabe, H Selod",Regional Science and Urban Economics,"79, 103486",14,2019,"3762917881369187369,12450393665391089721",uc_IGeMz5qoC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,La mixité sociale: le point de vue des sciences économiques,H Selod,Informations sociales,28-35,14,2005,296960293741811262,Zph67rFs4hoC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Gouvernance foncière et sécurisation des droits dans les pays du Sud: livre blanc des acteurs français de la Coopération,"P Lavigne-Delville, A Durand-Lasserve, V Basserie, J Benhamou, ...",,,13,2009,15950222758732729600,q3oQSFYPqjQC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Using the land governance assessment framework (LGAF): lessons and next steps,"K Deininger, H Selod, T Burns",Salfarina Samsudin A Review of Organizational Arrangements in Malaysia Land …,,8,2010,11503834878337418164,4JMBOYKVnBMC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,"Péri-urbanisation, ségrégation spatiale et accès aux services publics","S Charlot, X Amet, G Contesti, M Hilal, V Piguet, B Schmitt, H Selod, ...",,,8,2006,11346419744447690698,_kc_bZDykSQC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,"Stratification urbaine et ségrégation scolaire, une revue de la littérature",H Selod,"CORE, mémo",,8,2002,758575235444086682,NaGl4SEjCO4C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Children left behind in China: the role of school fees,"HA Dang, Y Huang, H Selod",World Bank Policy Research Working Paper,,6,2016,8789007882497927733,BrmTIyaxlBUC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Spatial mismatch,"L Gobillon, H Selod","Smith, S., M. Elsinga, L. Fox",,6,2012,3899269516416841846,oNZyr7d5Mn4C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,La «course aux terres». Quelques éclairages empiriques,"R Arezki, K Deininger, H Selod",Afrique contemporaine,131-134,6,2011,3705183560459600283,D03iK_w7-QYC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Moving from ‘land titling’to ‘land governance’: The case of the Kyrgyz Republic,"A Undeland, T Burns, KW Deininger, H Selod",,,6,2010,4928636279509530896,Wp0gIr-vW9MC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,"Accès à l'emploi, ségrégation résidentielle et chômage: le cas de l'Île-de-France","L Gobillon, H Selod",Research Unit Working Papers,,6,2005,3330667686368835674,KlAtU1dfN6UC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Ségrégation urbaine et accès à l’emploi,"L Gobillon, H Selod",éditorial CREST,,5,2000,17628721063126490248,mVmsd5A6BfQC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,"Assessing Urban Policies Using a Simulation Model with Formal and Informal Housing: Application to Cape Town, South Africa","BF Pfeiffer, C Rabe, H Selod, V Viguié",World Bank Policy Research Working Paper,,4,2019,3117911616379054328,i2xiXl-TujoC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Securing property rights for women and men in rural Benin,"M Goldstein, K Houngbedji, F Kondylis, M O'Sullivan, H Selod","World Bank, Washington, DC",,4,2016,17855316233932583420,J-pR_7NvFogC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Can land policies be reformed without transforming land institutions? The cases of Madagascar and Benin,"A Teyssier, H Selod",,,4,2012,4371799187683099636,1qzjygNMrQYC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,La ségrégation résidentielle: un facteur de chômage?,"L Gobillon, T Magnac, H Selod",Regards croisés sur l'économie,272-281,4,2011,14397587226143597938,HoB7MX3m0LUC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,La «course aux terres»: théorie et déterminants empiriques des acquisitions transfrontalières de terres agricoles,"R Arezki, K Deininger, H Selod",Economie et statistique,"444 (1), 223-239",4,2011,"17323579096920003434,18159089369715878430",hC7cP41nSMkC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Structure des villes et ghettos urbains: le cas des Etats-Unis et de l'Afrique du Sud,H Selod,Paris,1,4,2001,14326784006833967036,kRWSkSYxWN8C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Highway Politics in a Divided Government: Evidence from Mexico,"H Selod, S Soumahoro",World Bank Policy Research Working Paper,,3,2019,18071799564430677535,Z5m8FVwuT1cC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The globalization of farmland: theory and empirical evidence,"MR Arezki, MC Bogmans, MH Selod",International Monetary Fund,,2,2018,17528953192763852575,9Nmd_mFXekcC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Le système d'approvisionnement en terres dans les villes d'Afrique de l'Ouest,"A Durand-Lasserve, M Durand-Lasserve, H Selod",,,2,2015,9068320288521051052,GtLg2Ama23sC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Foreign Direct investment in land in West Africa,"F Wouterse, K Deininger, H Selod, O Badiane, J Swinnen, J von Braun, ...","Status quo, lessons from other regions, implication for research",,2,2010,"8606603290356879882,12168308755918197183",RHpTSmoSYBkC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Chômage et ségrégation urbaine,"L Gobillon, H Selod",Lettre du CREST,62,2,2005,3569019702421362713,4DMP91E08xMC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Le chômage dans l'agglomération bruxelloise: une explication par la structure urbaine,"C Dujardin, H Selod, I Thomas",,15ème Congrès des Economistes Belges de Langue Française,2,2002,13136911780074736951,FAceZFleit8C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,The Formalization of urban land tenure in developing countries-paper for the World Bank’s 2007 Urban Research Symposium,"A Durand-Lasserve, H Selod",Washington DC,,2,NA,13014567051592000236,xtoqd-5pKcoC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Big Data in Transportation,"H Selod, S Soumahoro","World Bank, Washington, DC",,1,2020,5919094924681092979,LO7wyVUgiFcC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Consolidating Data of Global Urban Populations: a Comparative Approach,"B Blankespoor, A Khan, H Selod",AGU Fall Meeting Abstracts,"2017, IN52B-03",1,2017,5773619948970855756,uJ-U7cs_P_0C
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Urbanisation et croissance dans les villes du Mali,"S Mesplé-Somps, H Selod, G Spielvogel, B Blankespoor",HAL Post-Print,,1,2014,8597505762903464940,8AbLer7MMksC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,La ruée mondiale vers l'or vert,"R Arezki, K Deininger, H Selod",Problèmes économiques: Selection d'articles français et étrangers,27-31,1,2013,12827181553751271561,-FonjvnnhkoC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,L’effet des Zones Franches Urbaines sur le Retour à l’Emploi,"L Gobillon, T Magnac, H Selod",CEPREMAP Working Papers (Docweb),,1,2012,2638026569928631640,ZfRJV9d4-WMC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,La contribution française à l'économie du développement,"C Morrisson, H Selod",Revue d'économie politique,"115 (1), 1-16",1,2005,10541110940486674068,k_IJM867U9cC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Working Paper 346-The Globalisation of Farmland,"R Arezki, C Bogmans, H Selod",African Development Bank Working Paper Series,,0,2021,NA,XvxMoLDsR5gC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Rural-Urban Migration in Developing Countries,"H Selod, F Shilpi","World Bank, Washington, DC",,0,2021,NA,DUooU5lO8OsC
248087,Harris,Selod,Harris Selod,DECSI,njYFuXsAAAAJ,Customary Land Conversion and the Formation of the African City,"PM Picard, H Selod",World Bank Policy Research Working Paper,,0,2020,NA,5qfkUJPXOUwC
